,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
10.511000,82.065041,-496.475433,949.254700,-11.648991,19.666882,-37.563843,1
10.523000,92.578796,-479.115997,947.397217,-10.907297,19.747850,-37.807804,1
10.536000,105.119987,-461.298370,945.189575,-10.094242,19.797171,-37.988548,1
10.548000,116.577515,-448.063416,944.042664,-9.443486,19.796673,-38.149223,1
10.561000,129.064606,-433.254333,942.661133,-8.714090,19.806973,-38.277988,1
10.573000,141.374924,-423.406830,942.056519,-8.140902,19.718527,-38.407883,1
10.586000,156.173416,-410.695709,940.776001,-7.417792,19.620659,-38.504646,1
10.598000,170.453613,-394.088287,939.448608,-6.590616,19.628531,-38.570545,1
10.611000,184.388855,-377.834564,938.558777,-5.786057,19.638268,-38.652180,1
10.623000,199.081924,-363.542816,937.962646,-5.022875,19.585215,-38.727154,1
10.636000,212.264496,-347.541351,937.798035,-4.245645,19.618225,-38.795643,1
10.648000,225.794174,-333.913666,937.960571,-3.532947,19.589617,-38.864704,1
10.661000,239.487854,-319.027618,938.180237,-2.779652,19.584774,-38.934654,1
10.673000,251.519104,-310.584015,939.043152,-2.264887,19.481485,-39.060646,1
10.686000,265.859222,-296.779633,939.606934,-1.534453,19.432703,-39.149082,1
10.698000,278.508514,-288.323425,940.646729,-1.007434,19.312334,-39.241608,1
10.711000,292.165802,-275.381378,941.720337,-0.323620,19.265406,-39.287502,1
10.723000,305.216919,-260.140594,943.150085,0.414021,19.289566,-39.282814,1
10.736000,317.853668,-248.142090,944.858337,1.044298,19.249655,-39.249008,1
10.748000,332.863922,-229.160141,946.778503,1.941640,19.299364,-39.129234,1
10.761000,347.493805,-208.777969,949.282959,2.870396,19.386942,-38.955101,1
10.773000,362.243347,-188.281342,952.217407,3.802980,19.464306,-38.730499,1
10.786000,376.606079,-164.280350,955.819946,4.831203,19.622438,-38.411953,1
10.798000,397.302551,-129.922256,960.470642,6.325443,19.819527,-37.935066,1
10.811000,417.470154,-95.369850,966.078613,7.818224,20.014429,-37.375179,1
10.823000,435.917847,-60.981850,972.637268,9.278267,20.230330,-36.736710,1
10.836000,456.832611,-27.380289,979.822937,10.784234,20.328239,-36.036411,1
10.848000,475.321686,5.643183,987.774963,12.230382,20.456717,-35.301697,1
10.861000,492.469727,38.610512,996.604187,13.660791,20.594801,-34.521332,1
10.873000,509.063385,66.886513,1005.103455,14.931163,20.629892,-33.820515,1
10.886000,524.450989,94.576546,1014.016968,16.159401,20.678076,-33.165852,1
10.898000,535.732178,118.554092,1022.393433,17.177176,20.767412,-32.598648,1
10.911000,546.717529,140.376266,1030.483521,18.115717,20.826593,-32.123146,1
10.923000,551.649475,157.519867,1037.214478,18.769073,20.976055,-31.731775,1
10.936000,560.668335,173.871613,1043.976074,19.484661,20.989449,-31.382933,1
10.948000,568.374329,184.183380,1048.896484,19.967735,20.924017,-31.120712,1
10.961000,576.787292,191.348953,1052.754883,20.358479,20.776505,-30.909742,1
10.973000,582.285706,192.300018,1054.396851,20.470139,20.604784,-30.805096,1
10.986000,587.904114,189.580734,1054.767456,20.453032,20.368155,-30.784803,1
10.998000,593.626709,185.642212,1054.566406,20.391678,20.119474,-30.835415,1
11.011000,597.696167,175.591965,1052.287231,20.081228,19.808733,-30.988653,1
11.023000,602.461121,164.119232,1049.585571,19.738134,19.449318,-31.170200,1
11.036000,605.226135,150.370529,1046.052368,19.280813,19.098671,-31.361698,1
11.048000,608.131470,137.637558,1042.770996,18.866127,18.754776,-31.522825,1
11.061000,614.352844,126.706543,1040.223877,18.588223,18.333738,-31.632690,1
11.073000,614.899841,115.190628,1036.990845,18.176195,18.063719,-31.719183,1
11.086000,613.231018,102.043854,1033.132690,17.667482,17.813692,-31.777275,1
11.098000,612.552246,89.624496,1029.584473,17.206514,17.536327,-31.792192,1
11.111000,612.899475,78.057266,1026.301636,16.796869,17.230984,-31.755125,1
11.123000,609.366943,68.253830,1023.062683,16.365559,17.070190,-31.668993,1
11.136000,606.289307,59.530117,1020.014709,15.980227,16.903269,-31.525370,1
11.148000,604.733948,51.425266,1017.262207,15.646080,16.699806,-31.371147,1
11.161000,595.889221,40.958633,1013.410583,15.087168,16.664658,-31.186647,1
11.173000,588.750488,32.635960,1010.137146,14.635951,16.617575,-30.974813,1
11.186000,581.850830,24.806557,1006.977234,14.205001,16.571297,-30.753002,1
11.198000,577.076050,17.641588,1004.167053,13.834023,16.471109,-30.529310,1
11.211000,567.729248,15.341498,1001.898621,13.532545,16.603508,-30.251556,1
11.223000,563.942139,17.794668,1000.744873,13.497002,16.655838,-29.976004,1
11.236000,553.562805,19.658306,999.154175,13.317866,16.894676,-29.647068,1
11.248000,546.082642,22.614079,997.879822,13.231212,17.072422,-29.374493,1
11.261000,535.001282,22.338779,995.945557,12.971019,17.301826,-29.108522,1
11.273000,522.341064,20.325434,993.689941,12.627968,17.551334,-28.850084,1
11.286000,514.100708,17.324839,991.361694,12.333000,17.654490,-28.673798,1
11.298000,503.920197,11.627381,988.600464,11.912285,17.770929,-28.507458,1
11.311000,496.110748,4.634899,985.678528,11.493409,17.790998,-28.354689,1
11.323000,489.635864,-2.941004,982.606873,11.082926,17.758472,-28.187126,1
11.336000,482.394440,-12.978991,979.196106,10.575960,17.710266,-28.038576,1
11.348000,479.832123,-19.275074,976.258972,10.284845,17.577806,-27.830681,1
11.361000,474.777954,-26.891085,973.172180,9.903806,17.506758,-27.643934,1
11.373000,470.121979,-34.326866,970.136292,9.537099,17.425911,-27.430202,1
11.386000,470.686737,-41.928879,967.110962,9.255911,17.176262,-27.229740,1
11.398000,462.921448,-45.086418,964.558350,8.985587,17.272383,-26.948072,1
11.411000,461.078125,-52.196735,961.652893,8.680786,17.113987,-26.731833,1
11.423000,455.053741,-60.084389,958.770752,8.280528,17.078037,-26.477411,1
11.436000,447.746063,-59.531410,956.705505,8.153042,17.225344,-26.138966,1
11.448000,441.567078,-60.934383,954.568787,7.979475,17.304419,-25.817905,1
11.461000,434.575256,-59.916153,952.746216,7.879917,17.449610,-25.461027,1
11.473000,426.088928,-54.522785,951.384949,7.911121,17.715855,-25.092739,1
11.486000,417.263214,-53.568497,949.744202,7.783513,17.925587,-24.797981,1
11.498000,406.391418,-52.063652,948.332336,7.647878,18.215500,-24.506504,1
11.511000,397.913605,-53.550022,946.529480,7.450486,18.382610,-24.260084,1
11.523000,385.752258,-55.847744,944.912354,7.168009,18.667191,-24.070047,1
11.536000,377.826996,-58.997673,943.055054,6.924160,18.799524,-23.894247,1
11.548000,365.990356,-66.332863,941.138733,6.473527,19.003220,-23.754955,1
11.561000,356.662964,-68.441048,939.597290,6.250265,19.204165,-23.570568,1
11.573000,346.927277,-71.796997,938.041199,5.980130,19.401487,-23.383577,1
11.586000,335.140594,-72.773003,936.948914,5.768997,19.705200,-23.161022,1
11.598000,324.596069,-72.366394,935.972473,5.631685,19.988056,-22.909389,1
11.611000,312.341095,-72.425095,935.236877,5.455156,20.323765,-22.669804,1
11.623000,301.874725,-70.371124,934.567200,5.383361,20.629343,-22.418251,1
11.636000,288.894623,-69.435753,934.173462,5.234608,21.006048,-22.199999,1
11.648000,278.327209,-65.123627,933.851746,5.245230,21.348690,-21.974136,1
11.661000,265.092865,-66.795158,933.491821,5.008441,21.702013,-21.787117,1
11.673000,255.258789,-67.596390,932.774841,4.856129,21.953409,-21.601761,1
11.686000,245.395172,-72.364944,931.844116,4.565458,22.155893,-21.441303,1
11.698000,236.770767,-76.293930,930.771912,4.324125,22.330959,-21.292061,1
11.711000,228.019409,-83.887375,929.552551,3.947608,22.464621,-21.184164,1
11.723000,220.383850,-91.403641,928.246460,3.586946,22.563824,-21.103037,1
11.736000,212.621445,-97.620201,927.072449,3.270695,22.687551,-21.025297,1
11.748000,206.392044,-103.837990,925.721130,2.975546,22.760246,-20.956758,1
11.761000,199.636353,-109.885773,924.478638,2.682315,22.856104,-20.885910,1
11.773000,191.682602,-117.310272,923.466248,2.323351,22.978621,-20.835709,1
11.786000,184.381653,-127.721138,922.338501,1.865645,23.042126,-20.811468,1
11.798000,178.318344,-134.816345,921.116272,1.551513,23.108335,-20.751070,1
11.811000,171.697113,-143.862350,920.036560,1.159392,23.171124,-20.702272,1
11.823000,163.391830,-152.029587,919.355103,0.775354,23.306461,-20.653946,1
11.836000,157.708786,-159.741013,918.347290,0.441233,23.355604,-20.612524,1
11.848000,149.758209,-165.475906,917.794128,0.145778,23.510544,-20.572180,1
11.861000,141.647903,-170.648788,917.345581,-0.129879,23.679953,-20.524723,1
11.873000,134.647079,-176.761551,916.733521,-0.425457,23.798714,-20.494411,1
11.886000,128.308716,-183.763199,916.068726,-0.739552,23.886375,-20.449959,1
11.898000,118.901428,-190.702911,916.063416,-1.094780,24.084475,-20.423120,1
11.911000,110.827354,-198.372009,915.910828,-1.456635,24.228622,-20.394770,1
11.923000,104.562141,-204.755997,915.430176,-1.744469,24.326033,-20.349331,1
11.936000,96.272644,-211.184570,915.419983,-2.061883,24.495798,-20.309343,1
11.948000,88.572403,-214.746246,915.282349,-2.264496,24.680794,-20.240871,1
11.961000,79.374672,-216.184875,915.511414,-2.406869,24.946671,-20.151260,1
11.973000,69.673088,-218.257446,915.979614,-2.581772,25.222641,-20.080349,1
11.986000,60.800064,-219.714005,916.311218,-2.719014,25.477610,-19.998444,1
11.998000,51.039665,-222.106552,916.995056,-2.907181,25.751522,-19.951656,1
12.011000,40.355824,-225.525055,918.079285,-3.146600,26.047794,-19.920670,1
12.023000,30.902920,-230.369324,918.992493,-3.428454,26.280560,-19.923498,1
12.036000,21.134642,-234.982742,920.127258,-3.707457,26.528933,-19.928631,1
12.048000,13.267695,-237.629089,920.724487,-3.882698,26.734207,-19.895340,1
12.061000,3.342327,-241.859375,922.040405,-4.145253,26.998960,-19.863729,1
12.073000,-4.898313,-246.645599,923.145325,-4.409305,27.196980,-19.831720,1
12.086000,-13.405390,-249.085175,924.271057,-4.584466,27.435984,-19.755281,1
12.098000,-21.468569,-250.065277,925.393005,-4.693826,27.679844,-19.636009,1
12.111000,-29.896662,-252.174561,926.795227,-4.851193,27.926250,-19.514372,1
12.123000,-36.672016,-256.770752,927.981812,-5.074850,28.089167,-19.381695,1
12.136000,-43.094353,-267.644806,929.634583,-5.527647,28.176371,-19.277891,1
12.148000,-47.317814,-282.188293,931.120422,-6.078770,28.155426,-19.146269,1
12.161000,-49.896732,-299.547546,932.550720,-6.713925,28.052397,-19.010801,1
12.173000,-52.380970,-316.775208,934.280029,-7.341311,27.958179,-18.847950,1
12.186000,-52.134953,-338.214661,935.902222,-8.099948,27.725903,-18.701431,1
12.198000,-50.279240,-362.461700,937.874329,-8.940291,27.421566,-18.538460,1
12.211000,-46.174000,-391.988037,940.455444,-9.950414,27.000074,-18.371517,1
12.223000,-39.583599,-424.744171,943.569153,-11.046429,26.480854,-18.166000,1
12.236000,-31.352285,-460.564392,947.728943,-12.244898,25.894392,-17.945913,1
12.248000,-22.393421,-494.174438,952.239746,-13.359792,25.321680,-17.686384,1
12.261000,-12.265552,-527.054504,957.172180,-14.444916,24.730946,-17.394690,1
12.273000,-3.121495,-560.788330,963.642883,-15.601686,24.172537,-17.153275,1
12.286000,6.463149,-592.228333,970.331787,-16.678699,23.626965,-16.898556,1
12.298000,14.943582,-622.908997,978.007812,-17.754414,23.144598,-16.635929,1
12.311000,21.463400,-648.022949,985.034302,-18.645712,22.793842,-16.340170,1
12.323000,31.764906,-674.123291,992.061768,-19.544725,22.296679,-16.041771,1
12.336000,41.074245,-701.511597,1000.566101,-20.518156,21.844868,-15.744140,1
12.348000,51.243488,-728.367371,1009.314087,-21.470827,21.389374,-15.408540,1
12.361000,60.911491,-751.341187,1017.175293,-22.284763,20.994764,-15.041830,1
12.373000,67.826355,-771.169373,1024.828979,-23.015379,20.747051,-14.653874,1
12.386000,75.257942,-785.171570,1030.021973,-23.511763,20.513163,-14.241524,1
12.398000,78.729546,-794.510925,1034.045776,-23.868055,20.457203,-13.839760,1
12.411000,78.351242,-804.495422,1039.375000,-24.298975,20.553349,-13.465912,1
12.423000,79.990791,-812.626404,1043.315186,-24.630039,20.575041,-13.085613,1
12.436000,82.598869,-824.671753,1049.032837,-25.113916,20.551933,-12.715322,1
12.448000,84.564354,-838.421143,1055.832764,-25.674736,20.565424,-12.343210,1
12.461000,86.965828,-853.457458,1063.267212,-26.288292,20.563528,-11.982412,1
12.473000,89.278641,-865.655579,1069.250000,-26.784378,20.560949,-11.645502,1
12.486000,88.968071,-877.411438,1075.552612,-27.291676,20.660675,-11.342840,1
12.498000,89.791054,-889.302368,1081.796997,-27.802347,20.695070,-11.077140,1
12.511000,88.745453,-900.166504,1087.843018,-28.287916,20.802742,-10.835443,1
12.523000,89.159180,-910.366272,1093.097900,-28.730898,20.850765,-10.589928,1
12.536000,90.691292,-922.726746,1099.408081,-29.258392,20.870537,-10.327188,1
12.548000,94.128166,-936.654846,1106.304077,-29.837023,20.837414,-10.029781,1
12.561000,99.418396,-953.393677,1114.771729,-30.531258,20.739063,-9.729856,1
12.573000,102.948692,-968.936157,1122.935425,-31.190817,20.748659,-9.396394,1
12.586000,108.926994,-983.896729,1130.470947,-31.816996,20.646267,-9.069756,1
12.598000,113.072556,-995.846680,1136.497070,-32.328548,20.628300,-8.733156,1
12.611000,115.618301,-1006.990051,1142.331543,-32.822491,20.678221,-8.407782,1
12.623000,118.842155,-1019.636597,1149.316650,-33.389156,20.710361,-8.083961,1
12.636000,120.688156,-1031.868530,1156.314941,-33.949444,20.824938,-7.744737,1
12.648000,123.698410,-1043.247437,1162.630859,-34.466015,20.885977,-7.405425,1
12.661000,125.956207,-1054.676880,1169.235596,-34.997974,20.989943,-7.068352,1
12.673000,127.679886,-1066.053589,1176.034546,-35.540722,21.104067,-6.762679,1
12.686000,131.197998,-1077.307739,1182.558472,-36.071358,21.158600,-6.431979,1
12.698000,135.934341,-1088.537720,1188.981567,-36.598888,21.158648,-6.105125,1
12.711000,139.286209,-1101.995239,1197.585693,-37.250317,21.255783,-5.785668,1
12.723000,145.588287,-1114.355225,1204.970825,-37.832138,21.231480,-5.435749,1
12.736000,151.444458,-1128.151001,1213.858398,-38.497208,21.240208,-5.108025,1
12.748000,155.564713,-1139.608398,1221.111572,-39.056702,21.301647,-4.801753,1
12.761000,159.475464,-1149.783447,1227.332764,-39.555988,21.335295,-4.530502,1
12.773000,160.598343,-1159.641113,1233.709351,-40.053150,21.463686,-4.317327,1
12.785000,162.417755,-1170.310791,1240.726685,-40.588982,21.541145,-4.141903,1
12.798000,164.283447,-1182.706909,1249.437744,-41.213951,21.618458,-4.002735,1
12.810000,164.845123,-1194.698608,1257.999512,-41.821320,21.735956,-3.898167,1
12.823000,163.276810,-1205.370850,1265.547485,-42.367836,21.892006,-3.856107,1
12.835000,159.344101,-1214.815186,1272.154907,-42.857903,22.104465,-3.871026,1
12.848000,155.158066,-1224.533447,1279.112793,-43.361095,22.301764,-3.927020,1
12.860000,-403.728088,-642.321472,1062.973267,-21.153429,38.806011,-8.607913,1
12.873000,-412.103149,-653.843201,1068.274048,-21.742115,39.044483,-8.900395,1
12.885000,-789.961975,82.365753,1210.134888,6.340305,55.667168,-4.704006,1
12.898000,-434.322388,-665.097534,1077.159424,-22.503017,39.692894,-9.542603,1
12.910000,-809.060364,80.661583,1219.713867,5.605146,56.453346,-5.715714,1
12.923000,-464.615570,-663.132751,1085.478882,-22.914297,40.558861,-10.446240,1
12.935000,-480.229584,-656.737549,1087.873535,-22.910896,40.990772,-10.902589,1
12.948000,-498.166168,-651.195312,1092.424683,-23.027716,41.503841,-11.486243,1
12.960000,-516.280273,-645.076782,1097.266724,-23.116024,42.047318,-12.040969,1
12.973000,5.374948,-1251.229492,1294.334961,-45.102943,26.475693,-7.195529,1
12.985000,-20.146303,-1246.585815,1291.979736,-44.990414,27.145819,-7.764616,1
12.998000,-52.480591,-1237.472656,1287.686401,-44.721428,28.049454,-8.418060,1
13.010000,-90.592812,-1221.517334,1279.522095,-44.178547,29.068869,-9.172177,1
13.023000,-136.473007,-1198.192749,1268.694702,-43.391399,30.314419,-10.043180,1
13.035000,-188.604446,-1170.125000,1258.755737,-42.527096,31.782875,-11.027900,1
13.048000,-241.626312,-1138.371094,1249.367432,-41.581741,33.289391,-12.031787,1
13.060000,-294.691803,-1105.989990,1243.258179,-40.700909,34.895916,-13.006519,1
13.073000,-344.498596,-1074.725708,1240.124634,-39.923203,36.441925,-13.947030,1
13.085000,-393.544006,-1042.456909,1239.133179,-39.169899,38.017628,-14.874877,1
13.098000,-442.948334,-1008.200012,1240.180908,-38.430691,39.630322,-15.851500,1
13.110000,-490.393402,-973.130127,1242.853638,-37.745304,41.160347,-16.894274,1
13.123000,-534.574768,-936.414246,1245.307739,-36.994865,42.607819,-17.878407,1
13.135000,-573.341980,-905.788391,1251.169312,-36.532608,43.892357,-18.883183,1
13.148000,-604.043457,-879.776062,1256.112793,-36.148922,44.899845,-19.762779,1
13.160000,-627.761475,-858.750732,1260.175781,-35.852028,45.671684,-20.517319,1
13.173000,-647.535156,-844.493713,1266.345215,-35.830746,46.310703,-21.289917,1
13.185000,-660.779175,-834.196045,1270.031494,-35.844521,46.666401,-21.976128,1
13.198000,-671.218994,-824.261841,1271.804077,-35.774254,46.938766,-22.549406,1
13.210000,-679.321472,-815.300537,1272.615967,-35.707207,47.104221,-23.108128,1
13.223000,-686.034912,-803.367432,1270.673340,-35.449806,47.218353,-23.590055,1
13.235000,-693.179993,-789.233276,1268.365234,-35.140564,47.341557,-24.115725,1
13.248000,-701.134766,-773.361816,1266.500854,-34.803696,47.514530,-24.672174,1
13.260000,-708.548279,-754.343384,1263.061646,-34.328934,47.671566,-25.214779,1
13.273000,-715.223694,-734.507263,1259.301636,-33.841255,47.795853,-25.790592,1
13.285000,-720.501343,-715.030212,1255.275757,-33.365395,47.865440,-26.378782,1
13.298000,-726.094788,-695.741577,1252.399292,-32.925884,47.988289,-26.975492,1
13.310000,-728.181335,-679.078369,1248.138916,-32.508568,47.960293,-27.523550,1
13.323000,-728.847778,-662.498352,1243.197144,-32.056705,47.894634,-28.036655,1
13.335000,-728.896057,-646.614807,1238.574585,-31.637413,47.817139,-28.559080,1
13.348000,-725.905090,-630.714905,1231.646118,-31.122280,47.621929,-29.009367,1
13.360000,-722.428345,-616.332520,1225.443359,-30.719517,47.380875,-29.550230,1
13.373000,-719.341980,-601.459473,1219.907349,-30.308456,47.196999,-30.076258,1
13.385000,-713.784485,-586.433716,1212.560669,-29.813038,46.923058,-30.546133,1
13.398000,-707.496094,-573.117798,1205.619019,-29.378511,46.623238,-31.020493,1
13.410000,-699.822632,-562.929626,1198.943359,-29.065231,46.228622,-31.545021,1
13.423000,-690.725952,-553.647278,1191.610718,-28.745729,45.776772,-32.048847,1
13.435000,-680.753601,-546.661316,1184.536621,-28.500666,45.272686,-32.564594,1
13.448000,-670.417114,-540.794189,1177.732178,-28.271255,44.768620,-33.048672,1
13.460000,-658.999939,-539.703186,1171.687378,-28.197021,44.170967,-33.548290,1
13.473000,-647.212891,-540.907166,1166.189575,-28.183960,43.550095,-34.027092,1
13.485000,-635.948975,-541.614075,1161.296997,-28.156723,42.973614,-34.493378,1
13.498000,-624.272034,-537.918274,1155.094116,-27.922390,42.461731,-34.888149,1
13.510000,-613.197083,-530.752441,1148.857178,-27.587543,42.025200,-35.293289,1
13.523000,-603.203430,-520.341248,1143.037231,-27.193480,41.673664,-35.745575,1
13.535000,-591.869629,-504.739868,1135.345825,-26.552525,41.370037,-36.124405,1
13.548000,-581.787170,-487.972900,1128.906006,-25.923634,41.156086,-36.524567,1
13.560000,-570.158936,-470.094391,1121.591553,-25.212631,40.917789,-36.897442,1
13.573000,-559.739502,-452.520172,1115.896240,-24.547388,40.763340,-37.257622,1
13.585000,-546.678833,-435.798035,1108.850098,-23.835468,40.507725,-37.585258,1
13.598000,-532.860229,-416.979675,1101.460693,-22.999552,40.311218,-37.819538,1
13.610000,-519.236328,-401.516876,1095.197388,-22.327671,40.058792,-38.138020,1
13.623000,-502.596588,-382.866791,1086.938354,-21.427523,39.790768,-38.339977,1
13.635000,-487.770203,-366.090027,1080.665649,-20.680412,39.563347,-38.622265,1
13.648000,-471.544678,-348.181274,1073.967041,-19.842554,39.337978,-38.847271,1
13.660000,-457.064911,-333.211182,1069.194092,-19.208532,39.111027,-39.201099,1
13.673000,-442.055664,-318.244415,1064.632202,-18.532736,38.906128,-39.478970,1
13.685000,-426.356293,-301.768005,1059.950928,-17.773708,38.736225,-39.703129,1
13.698000,-407.559967,-284.287994,1053.789185,-16.880941,38.497543,-39.863640,1
13.710000,-390.052002,-267.544189,1049.035156,-16.055159,38.310799,-40.036003,1
13.723000,-371.661713,-248.246414,1044.213745,-15.107525,38.174255,-40.149754,1
13.735000,-350.772308,-230.254059,1038.486206,-14.126176,37.941280,-40.228817,1
13.748000,-329.893494,-212.979614,1033.338501,-13.161635,37.717781,-40.284004,1
13.760000,-306.989441,-197.527328,1027.407349,-12.191593,37.402279,-40.312508,1
13.773000,-281.242798,-185.353638,1020.325317,-11.236311,36.935070,-40.311508,1
13.785000,-258.863495,-174.713898,1015.283875,-10.422083,36.563152,-40.336311,1
13.798000,-234.703857,-168.317215,1009.393066,-9.704494,36.034435,-40.403130,1
13.810000,-211.589005,-163.114014,1004.301514,-9.064363,35.515789,-40.512524,1
13.823000,-189.777725,-155.296677,1000.333618,-8.367662,35.110584,-40.601089,1
13.835000,-167.544098,-150.190781,996.257019,-7.753639,34.628807,-40.725826,1
13.848000,-144.202042,-143.184357,992.189636,-7.055251,34.159466,-40.847622,1
13.860000,-122.798027,-135.328384,989.253845,-6.381961,33.780502,-40.970646,1
13.873000,-100.547813,-128.289658,986.169006,-5.702168,33.365128,-41.069683,1
13.885000,-77.179291,-120.849991,983.010498,-4.955791,32.938961,-41.097172,1
13.898000,-58.452282,-117.049828,981.563843,-4.443177,32.575890,-41.164886,1
13.910000,-38.331676,-111.003670,980.045959,-3.800735,32.232639,-41.148346,1
13.923000,-18.008631,-103.316116,978.994263,-3.089029,31.929533,-41.075283,1
13.935000,2.870730,-95.675468,977.954224,-2.361048,31.610027,-40.978382,1
13.948000,22.638252,-83.554649,978.088196,-1.528760,31.433365,-40.856354,1
13.960000,44.816940,-74.246613,977.344360,-0.733985,31.109825,-40.773849,1
13.973000,65.880768,-65.392685,977.090515,0.013212,30.807178,-40.713478,1
13.985000,86.114540,-57.582150,977.104553,0.708628,30.502813,-40.666889,1
13.998000,106.264305,-52.913380,976.850159,1.308206,30.121862,-40.645969,1
14.010000,123.696182,-53.303520,976.582397,1.681989,29.695229,-40.685799,1
14.023000,138.792221,-56.115028,976.472656,1.920440,29.275017,-40.772575,1
14.035000,157.339966,-61.505390,975.181519,2.172848,28.687916,-40.864700,1
14.048000,172.891785,-66.587349,974.680847,2.365207,28.194090,-40.945202,1
14.060000,186.924286,-71.159370,974.643616,2.537557,27.754009,-41.018181,1
14.073000,203.123337,-74.515572,974.333740,2.811363,27.277641,-41.040173,1
14.085000,219.155899,-76.225746,974.259033,3.128657,26.841436,-41.063026,1
14.098000,235.263275,-80.801888,973.761108,3.369139,26.328381,-41.080822,1
14.110000,250.840271,-84.667076,973.477905,3.628090,25.845772,-41.064392,1
14.123000,262.570648,-93.505753,973.164429,3.646243,25.346746,-41.069038,1
14.135000,277.004150,-104.024727,972.219849,3.689451,24.724903,-41.052971,1
14.148000,289.843536,-112.513756,971.813843,3.750681,24.193760,-41.031281,1
14.160000,300.243439,-124.900742,971.253540,3.630214,23.629629,-41.050056,1
14.173000,311.765045,-138.930023,970.406006,3.492465,22.988043,-41.058933,1
14.185000,320.746094,-153.850021,969.836853,3.267056,22.392714,-41.074173,1
14.198000,329.220306,-174.235397,968.904663,2.875361,21.675776,-41.101189,1
14.210000,335.465088,-199.394608,968.057373,2.294822,20.904144,-41.140823,1
14.223000,341.879395,-229.071884,967.224976,1.593262,20.017300,-41.188850,1
14.235000,348.113098,-263.880707,966.744080,0.743336,19.011108,-41.257294,1
14.248000,354.256989,-297.417755,966.976807,-0.066581,18.039541,-41.285244,1
14.260000,359.490997,-331.299591,967.944336,-0.910925,17.084538,-41.285870,1
14.273000,369.070740,-361.713409,969.122070,-1.549271,16.090654,-41.209560,1
14.285000,378.367859,-383.507538,970.434082,-1.954369,15.310868,-41.055283,1
14.298000,385.747101,-393.774078,971.443604,-2.083961,14.859510,-40.825218,1
14.310000,392.878693,-406.712616,972.869934,-2.305107,14.352582,-40.552601,1
14.323000,400.563934,-415.453430,974.012268,-2.392642,13.927556,-40.254108,1
14.335000,402.393555,-425.795685,975.774658,-2.671474,13.632602,-39.975651,1
14.348000,401.824554,-454.322327,979.728333,-3.540093,12.975126,-39.828823,1
14.360000,400.537109,-472.275818,982.790283,-4.121234,12.591698,-39.617767,1
14.373000,400.152618,-488.739532,985.722229,-4.640123,12.215894,-39.411968,1
14.385000,400.425354,-504.993378,988.729736,-5.141356,11.826236,-39.205048,1
14.398000,400.602417,-518.642822,991.461914,-5.573343,11.504145,-38.973202,1
14.410000,401.159790,-534.363892,994.542664,-6.062477,11.128915,-38.726864,1
14.423000,399.808990,-546.679810,997.178162,-6.496660,10.889759,-38.484390,1
14.435000,399.476654,-568.205811,1001.532532,-7.183788,10.415168,-38.264629,1
14.448000,397.491852,-588.718445,1006.047852,-7.882218,10.020647,-38.035130,1
14.460000,394.978668,-611.466614,1011.327393,-8.666011,9.597796,-37.807018,1
14.473000,395.199524,-634.612000,1016.803101,-9.403215,9.084367,-37.585529,1
14.485000,392.222412,-657.343323,1022.747253,-10.213215,8.683356,-37.358707,1
14.498000,390.791504,-677.781128,1028.243408,-10.919763,8.282408,-37.147770,1
14.510000,390.278259,-696.208252,1033.367310,-11.550269,7.906109,-36.909859,1
14.523000,391.392914,-714.256897,1038.459229,-12.135656,7.491792,-36.661777,1
14.535000,390.712555,-733.128296,1044.150513,-12.799051,7.128196,-36.382961,1
14.548000,390.009583,-748.845093,1049.046997,-13.366147,6.834022,-36.113102,1
14.560000,388.584534,-761.788330,1053.210327,-13.867061,6.629570,-35.831684,1
14.573000,387.833557,-777.055603,1058.264282,-14.432265,6.352555,-35.555340,1
14.585000,385.894653,-788.803528,1062.265259,-14.916196,6.196841,-35.267391,1
14.598000,385.966187,-801.899231,1066.635010,-15.398766,5.947094,-34.984295,1
14.610000,384.074951,-813.640564,1070.738403,-15.889682,5.801736,-34.678864,1
14.623000,383.830048,-826.542847,1075.299805,-16.386080,5.578608,-34.374023,1
14.635000,382.591431,-835.147461,1078.236694,-16.769129,5.486698,-34.054882,1
14.648000,381.796082,-845.556641,1081.961548,-17.209337,5.348121,-33.723843,1
14.660000,381.725006,-853.946960,1084.828247,-17.569906,5.232547,-33.381638,1
14.673000,380.843811,-861.828918,1087.643799,-17.939079,5.164844,-33.019966,1
14.685000,377.944061,-865.852844,1088.950562,-18.221981,5.242824,-32.667423,1
14.698000,374.612488,-868.370728,1089.706665,-18.466360,5.368168,-32.309147,1
14.710000,372.715637,-870.834656,1090.336304,-18.674061,5.435079,-31.973076,1
14.723000,370.725922,-874.237915,1091.394775,-18.918262,5.492229,-31.624920,1
14.735000,366.096497,-875.531433,1091.685547,-19.145763,5.694892,-31.257935,1
14.748000,363.529846,-879.609619,1093.003418,-19.424566,5.771925,-30.893499,1
14.760000,358.900818,-885.013733,1095.013306,-19.797100,5.910986,-30.507343,1
14.773000,358.001678,-890.313538,1096.723389,-20.086437,5.918084,-30.130024,1
14.785000,355.277771,-894.258301,1097.904297,-20.369522,6.028927,-29.733334,1
14.798000,352.771851,-898.750549,1099.380981,-20.667482,6.124115,-29.339716,1
14.810000,350.506470,-901.370911,1099.909302,-20.890562,6.239534,-28.961620,1
