,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
2.374000,490.995972,-191.598145,2547.465576,-12.674568,9.702856,-18.731527,1
2.387000,487.769928,-191.451614,2547.020996,-11.931676,10.399659,-18.880541,1
2.399000,484.491943,-191.411850,2546.540283,-11.197758,11.112056,-19.049858,1
2.412000,481.178833,-191.390106,2546.041992,-10.502050,11.799942,-19.250015,1
2.424000,477.848083,-191.386154,2545.360596,-9.721794,12.572865,-19.480495,1
2.437000,474.465973,-191.448730,2544.654297,-9.010392,13.232253,-19.752117,1
2.449000,471.074432,-191.611618,2543.844971,-8.432844,13.840562,-20.050680,1
2.462000,467.686859,-191.841125,2542.936279,-8.028724,14.418680,-20.397598,1
2.474000,464.315887,-192.208008,2541.938232,-7.736589,14.963903,-20.738482,1
2.487000,460.948334,-192.692322,2540.832520,-7.485940,15.503187,-21.079660,1
2.499000,457.602875,-193.178940,2539.592285,-7.389542,15.982190,-21.420189,1
2.512000,454.308044,-193.662598,2538.247070,-7.355053,16.475681,-21.761272,1
2.524000,451.010315,-194.140671,2536.719971,-7.241263,16.927740,-22.095327,1
2.537000,447.759552,-194.546005,2535.117676,-7.231596,17.401209,-22.444973,1
2.562000,441.197479,-195.272552,2531.391357,-6.775327,18.637562,-23.071381,1
2.574000,437.884094,-195.540375,2529.428711,-6.622109,19.186956,-23.402224,1
2.587000,434.545776,-195.763565,2527.417969,-6.536583,19.709055,-23.736237,1
2.599000,431.197479,-196.001755,2525.295654,-6.404268,20.330782,-24.052082,1
2.612000,427.825623,-196.176849,2523.100586,-6.263360,20.955469,-24.340725,1
2.624000,424.405945,-196.300598,2520.917480,-6.267051,21.550312,-24.665958,1
2.637000,420.959015,-196.357513,2518.709229,-6.250383,22.145151,-24.969786,1
2.662000,413.998383,-196.157654,2514.163818,-5.897547,23.633171,-25.466515,1
2.674000,410.510132,-195.758804,2511.863281,-5.644179,24.453516,-25.688627,1
2.687000,407.013275,-195.223953,2509.560547,-5.227684,25.339632,-25.840931,1
2.699000,403.540253,-194.490982,2507.233887,-4.915576,26.255507,-26.018381,1
2.712000,400.064575,-193.673721,2504.860596,-4.278560,27.270674,-26.078148,1
2.724000,396.598511,-192.712250,2502.503174,-3.642316,28.321541,-26.115606,1
2.737000,393.176239,-191.582321,2500.127197,-2.998164,29.379837,-26.121019,1
2.749000,389.782288,-190.309586,2497.601074,-2.270400,30.519487,-26.083750,1
2.762000,386.389404,-188.898895,2495.036621,-1.470002,31.578793,-25.992584,1
2.774000,383.010162,-187.376892,2492.254395,-0.756922,32.562450,-25.895927,1
2.787000,379.605896,-185.779114,2489.224609,-0.128928,33.510021,-25.765863,1
2.799000,376.146393,-184.093460,2485.978271,0.349511,34.275154,-25.655737,1
2.812000,372.622620,-182.292908,2482.466309,0.575424,34.911472,-25.583818,1
2.824000,368.991974,-180.329193,2478.654785,0.530939,35.401440,-25.586248,1
2.837000,365.203003,-178.257477,2474.410645,0.268896,35.703022,-25.623077,1
2.849000,361.203461,-176.001678,2469.748291,-0.232031,35.759106,-25.718920,1
2.862000,357.043091,-173.543213,2464.620117,-0.957543,35.693199,-25.824923,1
2.874000,352.720276,-170.834747,2459.152588,-2.087783,35.535805,-26.042410,1
2.887000,348.193878,-167.906631,2453.302734,-3.233143,35.299419,-26.202349,1
2.899000,343.456451,-164.671051,2447.089111,-4.392150,35.005333,-26.308332,1
2.912000,338.561493,-161.160721,2440.584961,-5.692791,34.669174,-26.380203,1
2.924000,333.519531,-157.412262,2433.779053,-7.058384,34.362099,-26.391243,1
2.937000,328.404144,-153.427963,2426.749756,-8.487131,34.209961,-26.328913,1
2.949000,323.158783,-149.208801,2419.386963,-9.755806,34.036816,-26.125605,1
2.962000,317.879791,-144.825867,2411.889404,-11.009554,33.952789,-25.888313,1
2.974000,312.612854,-140.270935,2404.094238,-12.186594,34.006104,-25.580107,1
2.987000,307.391327,-135.534012,2396.158447,-13.401578,34.068596,-25.278061,1
2.999000,302.261719,-130.614426,2387.963623,-14.480604,34.288090,-24.962217,1
3.012000,297.228546,-125.717339,2379.540771,-15.446305,34.437481,-24.527903,1
3.024000,292.446259,-120.937096,2370.940674,-16.668558,34.436123,-24.147266,1
3.037000,288.016327,-116.502411,2362.165283,-18.154253,34.369869,-23.738966,1
3.049000,283.968689,-112.477127,2353.246094,-19.782242,34.008675,-23.234735,1
3.062000,280.395050,-108.721718,2344.277588,-21.747784,33.452950,-22.788603,1
3.074000,277.250397,-105.115059,2335.235840,-23.619555,32.717281,-22.301254,1
3.087000,274.587646,-101.450691,2326.304443,-25.509995,32.060760,-21.923462,1
3.099000,272.272705,-97.673798,2317.523926,-27.140985,31.433474,-21.631727,1
3.112000,270.355469,-93.855888,2308.965088,-28.546221,30.977303,-21.424210,1
3.124000,268.909241,-90.262238,2300.688965,-29.679029,30.714483,-21.186335,1
3.137000,268.006866,-86.974258,2292.818604,-30.707073,30.605886,-20.933001,1
3.149000,267.642853,-83.968369,2285.422119,-31.653849,30.587585,-20.731318,1
3.162000,267.753815,-81.257858,2278.440430,-32.333748,30.735039,-20.559351,1
3.174000,268.325287,-78.693115,2271.945312,-32.991287,30.971243,-20.597851,1
3.187000,269.333038,-76.367996,2265.899414,-33.460217,31.270164,-20.736452,1
3.199000,270.807007,-74.324890,2260.376953,-33.911438,31.615000,-21.029394,1
3.212000,272.755951,-72.607483,2255.302002,-34.237064,32.021679,-21.406227,1
3.224000,275.154266,-71.107567,2250.801025,-34.602467,32.411804,-21.968657,1
3.237000,277.950348,-69.835419,2246.798340,-34.885063,32.798302,-22.657732,1
3.249000,281.150391,-68.850998,2243.181396,-35.076572,33.113255,-23.407249,1
3.262000,284.788635,-68.206978,2240.101562,-35.411663,33.243240,-24.225887,1
3.274000,288.863708,-68.054756,2237.433594,-35.768700,33.185722,-24.972013,1
3.287000,293.391266,-68.494881,2235.224365,-36.153156,33.018467,-25.636471,1
3.299000,298.314178,-69.458168,2233.548096,-36.511650,32.619431,-26.176420,1
3.312000,303.662872,-70.860748,2232.343018,-36.877346,32.260620,-26.692692,1
3.324000,309.371429,-72.707817,2231.745361,-37.139038,31.819263,-27.130449,1
3.337000,315.410004,-74.879967,2231.738525,-37.325134,31.352327,-27.557093,1
3.349000,321.735352,-77.295700,2232.320801,-37.365261,30.956152,-27.993340,1
3.362000,328.273651,-79.913803,2233.495361,-37.289772,30.569294,-28.472551,1
3.374000,334.988098,-82.705292,2235.279785,-37.119556,30.180168,-29.002022,1
3.387000,341.804535,-85.644180,2237.736816,-36.822975,29.705391,-29.546177,1
3.399000,348.732361,-88.769981,2240.746094,-36.525543,29.214443,-30.100887,1
3.412000,355.704224,-92.122177,2244.299805,-36.197723,28.654516,-30.628542,1
3.424000,362.676422,-95.687988,2248.429932,-35.881557,27.972523,-31.103439,1
3.437000,369.649261,-99.462433,2253.062500,-35.592842,27.271881,-31.535244,1
3.449000,376.543762,-103.423225,2258.178711,-35.289825,26.436325,-31.894077,1
3.462000,383.353241,-107.501770,2263.748779,-35.072525,25.544197,-32.210606,1
3.474000,390.033142,-111.666206,2269.779541,-34.806694,24.644585,-32.487820,1
3.487000,396.510193,-115.841942,2276.268799,-34.566307,23.652418,-32.763214,1
3.499000,402.771118,-120.084999,2283.048584,-34.275749,22.793776,-33.047745,1
3.512000,408.800262,-124.381676,2290.192383,-33.865528,22.066357,-33.295063,1
3.524000,414.571991,-128.676910,2297.761230,-33.411377,21.388035,-33.532898,1
3.537000,420.028595,-132.970520,2305.640869,-32.844505,20.804041,-33.764801,1
3.549000,425.167114,-137.213455,2313.770508,-32.236767,20.397619,-34.055202,1
3.562000,429.896729,-141.410995,2322.150391,-31.513062,20.032728,-34.342609,1
3.574000,434.276855,-145.610550,2330.729980,-30.788385,19.804342,-34.647312,1
3.587000,438.224487,-149.788742,2339.426270,-30.038233,19.620272,-34.947052,1
3.599000,441.725098,-153.919846,2348.171875,-29.260578,19.507135,-35.257534,1
3.612000,444.736237,-158.009171,2356.997803,-28.399927,19.371248,-35.546906,1
3.624000,447.273499,-162.057877,2365.776123,-27.597490,19.294514,-35.831253,1
3.637000,449.309174,-166.054764,2374.538818,-26.846729,19.186256,-36.081242,1
3.649000,450.865967,-170.036850,2383.178467,-26.087349,19.150148,-36.282761,1
3.662000,451.985046,-173.924667,2391.709473,-25.444061,19.082607,-36.431545,1
3.674000,452.560394,-177.715424,2399.881592,-24.731079,19.000921,-36.551445,1
3.687000,452.622589,-181.302322,2407.732178,-24.073910,18.790184,-36.650490,1
3.699000,452.216431,-184.687393,2415.147705,-23.532864,18.661983,-36.728783,1
3.712000,451.286804,-187.886749,2422.242188,-22.922207,18.421188,-36.735970,1
3.724000,449.944458,-190.889038,2428.952393,-22.503262,18.224485,-36.692257,1
3.737000,448.175385,-193.679382,2435.242676,-22.123196,18.023394,-36.574368,1
3.749000,445.984344,-196.178177,2441.073975,-21.680819,17.798941,-36.379341,1
3.762000,443.434998,-198.354797,2446.422852,-21.332014,17.590551,-36.111492,1
3.774000,440.481110,-200.264328,2451.231201,-20.946953,17.483442,-35.766956,1
3.787000,437.165833,-201.831558,2455.574951,-20.673145,17.359959,-35.348869,1
3.799000,433.502197,-203.045898,2459.420166,-20.428450,17.244354,-34.854553,1
3.812000,429.550140,-203.933533,2462.709473,-20.167820,17.170847,-34.267441,1
3.824000,425.380859,-204.410965,2465.383545,-20.055620,17.158039,-33.629185,1
3.837000,421.005676,-204.520996,2467.385254,-19.900179,17.187210,-32.900555,1
3.849000,416.435699,-204.322342,2468.791992,-19.755398,17.165941,-32.117287,1
3.862000,411.788025,-203.808655,2469.531250,-19.727882,17.203453,-31.287584,1
3.874000,407.109985,-203.022324,2469.740479,-19.908760,17.191862,-30.430962,1
3.887000,402.504364,-202.036667,2469.456787,-20.191843,17.216139,-29.525122,1
3.899000,398.009857,-200.797714,2468.603760,-20.562260,17.321968,-28.622402,1
3.912000,393.703461,-199.237015,2467.257568,-20.881586,17.552465,-27.740816,1
3.924000,389.648102,-197.314987,2465.498047,-21.221840,17.850021,-26.910358,1
3.937000,385.902039,-195.160065,2463.303955,-21.468355,18.311239,-26.110649,1
3.949000,382.509796,-192.825317,2460.792969,-21.665546,18.817900,-25.337591,1
3.962000,379.549835,-190.451752,2457.930176,-21.825457,19.435930,-24.560869,1
3.974000,377.065369,-188.199448,2454.746826,-21.940020,20.122822,-23.781086,1
3.987000,375.038361,-186.153580,2451.374512,-21.893353,20.760521,-22.997190,1
3.999000,373.564484,-184.180161,2447.897461,-21.947853,21.430138,-22.289816,1
4.012000,372.572784,-182.370422,2444.340576,-22.025297,22.130571,-21.697504,1
4.024000,372.071472,-180.731064,2440.805176,-22.142218,22.876286,-21.270212,1
4.037000,371.990295,-179.223358,2437.262451,-22.244204,23.587074,-21.010771,1
4.049000,372.301483,-177.885635,2433.885010,-22.508930,24.148548,-20.975811,1
4.062000,373.041107,-176.810349,2430.526611,-22.849211,24.733431,-21.089785,1
4.074000,374.172028,-176.007828,2427.365479,-23.290575,25.263943,-21.363602,1
4.087000,375.663361,-175.505966,2424.355957,-23.763069,25.736477,-21.772812,1
4.099000,377.475647,-175.305557,2421.480225,-24.208797,26.124218,-22.295315,1
4.112000,379.602234,-175.326630,2418.864746,-24.711340,26.437174,-22.937931,1
4.124000,381.999817,-175.539444,2416.484619,-25.127228,26.733854,-23.643152,1
4.137000,384.707092,-175.923035,2414.384033,-25.552074,27.080173,-24.415068,1
4.149000,387.672729,-176.497162,2412.575684,-25.853664,27.373581,-25.204021,1
4.162000,390.913422,-177.208420,2411.014893,-26.009636,27.731068,-25.998312,1
4.174000,394.425232,-177.982941,2409.767822,-26.109674,28.044422,-26.802715,1
4.187000,398.227997,-178.801468,2408.895264,-26.112196,28.463520,-27.633383,1
4.199000,402.284424,-179.618301,2408.396240,-25.985426,28.851645,-28.436089,1
4.212000,406.611908,-180.373932,2408.337891,-25.770636,29.313959,-29.278631,1
4.224000,411.197571,-181.065262,2408.608887,-25.339457,30.030092,-30.151140,1
4.237000,416.039795,-181.669540,2409.461182,-24.571051,31.113598,-31.064045,1
