,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
1.400000,-153.728470,321.864166,2405.700195,-16.934431,11.272907,36.713970,1
1.412000,-153.722000,321.869385,2405.690674,-16.950819,11.314697,36.707451,1
1.425000,-153.733200,321.867554,2405.701172,-16.937654,11.262132,36.722027,1
1.437000,-153.729919,321.870789,2405.700195,-16.954145,11.283469,36.716442,1
1.450000,-153.715851,321.854156,2405.669678,-16.889538,11.295090,36.720467,1
1.462000,-153.733780,321.874084,2405.695801,-16.989294,11.282228,36.700397,1
1.475000,-153.744324,321.874817,2405.718750,-16.978094,11.251678,36.715054,1
1.487000,-153.724533,321.859802,2405.687744,-16.927687,11.275728,36.717712,1
1.500000,-153.717941,321.861755,2405.684570,-16.915455,11.301535,36.717506,1
1.512000,-153.727844,321.866730,2405.688721,-16.950136,11.278857,36.713531,1
1.525000,-153.735336,321.874176,2405.693359,-16.964025,11.273767,36.717106,1
1.537000,-153.857300,321.699097,2405.638428,-16.783859,10.871910,36.769722,1
1.550000,-153.738327,321.859222,2405.694824,-16.942434,11.254807,36.714565,1
1.562000,-153.724167,321.865326,2405.677490,-16.949982,11.294745,36.705334,1
1.575000,-153.732635,321.868103,2405.697510,-16.951878,11.276432,36.708729,1
1.587000,-153.721420,321.859680,2405.687500,-16.905237,11.288123,36.719292,1
1.600000,-153.727219,321.862457,2405.682861,-16.933722,11.279961,36.713768,1
1.612000,-153.736282,321.868500,2405.694580,-16.960899,11.261415,36.714771,1
1.625000,-153.721375,321.863434,2405.671143,-16.936539,11.296210,36.712666,1
1.637000,-153.731659,321.871826,2405.694580,-16.955408,11.282129,36.717754,1
1.650000,-153.878372,321.703400,2405.657227,-16.820511,10.834876,36.765583,1
1.662000,-153.715485,321.859680,2405.677490,-16.921190,11.301740,36.711304,1
1.675000,-153.728775,321.876282,2405.695557,-16.975651,11.289841,36.704056,1
1.687000,-153.719955,321.871368,2405.688232,-16.927027,11.301326,36.716286,1
1.700000,-153.815826,321.723572,2405.607178,-16.819307,10.881928,36.785679,1
1.712000,-153.733444,321.869537,2405.692383,-16.956648,11.268404,36.719666,1
1.725000,-153.725861,321.871796,2405.678711,-16.947641,11.296814,36.713390,1
1.737000,-153.728256,321.867249,2405.702881,-16.938408,11.281427,36.716553,1
1.750000,-153.736923,321.866974,2405.686279,-16.959589,11.259690,36.711708,1
1.762000,-153.739304,321.866791,2405.706055,-16.961838,11.261837,36.714050,1
1.775000,-153.725876,321.864563,2405.690186,-16.938351,11.279195,36.716377,1
1.787000,-153.853378,321.700684,2405.642822,-16.769121,10.882470,36.775288,1
1.800000,-153.730438,321.869110,2405.699219,-16.944681,11.277395,36.719128,1
1.812000,-153.721054,321.863953,2405.686279,-16.924179,11.294964,36.714378,1
1.825000,-153.728683,321.869873,2405.697021,-16.962122,11.283593,36.708473,1
1.837000,-153.731979,321.870667,2405.701660,-16.943335,11.275297,36.721268,1
1.850000,-153.725525,321.860596,2405.692627,-16.922544,11.280462,36.714294,1
1.862000,-153.851624,321.709839,2405.650146,-16.796965,10.896686,36.769791,1
1.875000,-153.732498,321.872070,2405.694336,-16.966196,11.276589,36.713863,1
1.887000,-153.814789,321.719269,2405.616699,-16.797310,10.894145,36.769543,1
1.900000,-153.728897,321.864990,2405.683838,-16.947020,11.277043,36.716179,1
1.912000,-153.730560,321.863373,2405.688721,-16.938103,11.270750,36.715294,1
1.925000,-153.722153,321.856323,2405.675537,-16.907711,11.283521,36.717739,1
1.937000,-153.729828,321.864899,2405.698975,-16.942583,11.278796,36.712906,1
1.950000,-153.729385,321.861115,2405.686035,-16.943800,11.285771,36.708706,1
1.962000,-153.733719,321.868225,2405.693115,-16.957813,11.268782,36.714191,1
1.975000,-153.726974,321.869690,2405.689453,-16.939806,11.289882,36.715988,1
1.987000,-153.738754,321.872925,2405.699951,-16.967585,11.269096,36.713581,1
2.000000,-153.723358,321.860229,2405.703613,-16.908220,11.287428,36.718681,1
2.012000,-153.741684,321.867828,2405.704346,-16.955046,11.246345,36.720291,1
2.025000,-153.731079,321.862366,2405.695801,-16.934639,11.266317,36.720623,1
2.037000,-153.724335,321.860474,2405.679932,-16.920788,11.279838,36.719128,1
2.050000,-153.740433,321.876343,2405.697266,-16.980556,11.263698,36.715137,1
2.062000,-153.793777,321.717651,2405.598145,-16.763008,10.914138,36.807793,1
2.075000,-153.714355,321.864105,2405.691650,-16.907276,11.308974,36.715618,1
2.087000,-153.727203,321.871063,2405.695312,-16.958315,11.299164,36.708885,1
2.100000,-153.730377,321.867737,2405.687256,-16.957888,11.277947,36.713367,1
2.112000,-153.718857,321.862427,2405.681152,-16.935099,11.293999,36.708359,1
2.125000,-153.818253,321.723602,2405.614990,-16.806692,10.898051,36.762493,1
2.137000,-153.734390,321.868622,2405.690186,-16.952433,11.270089,36.717617,1
2.150000,-153.742844,321.872498,2405.719238,-16.969353,11.250382,36.715595,1
2.162000,-153.727310,321.867371,2405.691895,-16.933102,11.283479,36.718369,1
2.175000,-153.725204,321.860901,2405.675781,-16.926760,11.291917,36.712391,1
2.187000,-153.715500,321.864014,2405.671143,-16.925346,11.318702,36.705143,1
2.200000,-153.737000,321.870087,2405.692383,-16.965271,11.265024,36.717705,1
2.212000,-153.726257,321.865662,2405.702881,-16.927692,11.286916,36.713989,1
2.225000,-153.725204,321.864441,2405.688477,-16.937767,11.278158,36.716560,1
2.237000,-153.720245,321.868652,2405.682617,-16.937719,11.307778,36.708607,1
2.250000,-153.724045,321.861847,2405.694336,-16.919949,11.280071,36.721390,1
2.262000,-153.734283,321.868988,2405.686768,-16.963116,11.271572,36.713200,1
2.275000,-153.730164,321.871735,2405.699463,-16.953571,11.280488,36.714073,1
2.287000,-153.727997,321.871796,2405.681885,-16.965496,11.284880,36.710545,1
2.300000,-153.726013,321.867096,2405.668945,-16.949903,11.294822,36.708046,1
2.312000,-153.719528,321.858734,2405.682617,-16.915638,11.290886,36.717178,1
2.325000,-153.730179,321.865356,2405.699219,-16.942780,11.273719,36.714497,1
2.337000,-153.726257,321.868591,2405.687500,-16.948822,11.297422,36.712296,1
2.350000,-153.724335,321.867279,2405.691162,-16.934385,11.297662,36.712917,1
2.362000,-153.731934,321.866974,2405.694336,-16.949934,11.271062,36.716564,1
2.375000,-153.726181,321.866547,2405.698486,-16.937586,11.281827,36.714825,1
2.387000,-153.732819,321.869507,2405.697266,-16.950081,11.262895,36.721684,1
2.400000,-153.732071,321.865417,2405.699707,-16.949173,11.271653,36.716415,1
2.412000,-153.858490,321.716583,2405.666260,-16.813381,10.892715,36.765759,1
2.425000,-153.732361,321.863373,2405.698486,-16.945749,11.263887,36.717758,1
2.437000,-153.729065,321.871643,2405.687500,-16.965149,11.271990,36.713619,1
2.450000,-153.733780,321.870300,2405.699219,-16.950682,11.266871,36.720779,1
2.462000,-153.738434,321.865997,2405.700195,-16.952614,11.247260,36.715576,1
2.475000,-153.727448,321.863037,2405.695312,-16.915325,11.277697,36.721485,1
2.487000,-153.726669,321.864166,2405.685303,-16.925657,11.286447,36.721214,1
2.500000,-153.869370,321.713226,2405.666748,-16.826822,10.871362,36.766521,1
2.512000,-153.730408,321.874756,2405.696533,-16.958036,11.293238,36.711441,1
2.525000,-153.726410,321.867493,2405.694824,-16.940893,11.296474,36.713940,1
2.537000,-153.728912,321.868774,2405.693604,-16.950249,11.282041,36.712154,1
2.550000,-153.719421,321.867767,2405.689453,-16.930706,11.307685,36.714745,1
2.562000,-153.732452,321.873352,2405.715576,-16.957577,11.276236,36.714611,1
2.575000,-153.723694,321.870972,2405.693604,-16.947126,11.297786,36.714005,1
2.587000,-153.859085,321.705383,2405.645020,-16.810564,10.881415,36.769829,1
2.600000,-153.722778,321.871155,2405.674805,-16.955568,11.300665,36.709759,1
2.612000,-153.870850,321.708527,2405.678223,-16.818516,10.856613,36.762482,1
2.625000,-153.738037,321.868622,2405.705322,-16.962603,11.254575,36.712822,1
