 X, Y, Z,Yaw,Pitch, Roll
20.106,67.48,-38.109,-101.1374,-44.946,24.908
20.055,67.159,-37.899,-101.0323,-44.9169,24.883
20.003,66.839,-37.692,-100.9385,-44.9123,24.8603
19.95,66.521,-37.485,-100.8563,-44.9253,24.842
19.878,66.205,-37.278,-100.7841,-44.9538,24.8304
19.823,65.898,-37.066,-100.7218,-44.9851,24.8303
19.739,65.587,-36.861,-100.6724,-45.0381,24.8305
19.669,65.279,-36.66,-100.6366,-45.1024,24.8304
19.596,64.974,-36.458,-100.6173,-45.1674,24.8394
19.522,64.672,-36.259,-100.606,-45.2353,24.8483
19.426,64.372,-36.056,-100.6014,-45.2935,24.8636
19.353,64.076,-35.858,-100.6035,-45.3538,24.8772
19.277,63.793,-35.667,-100.6077,-45.4072,24.8888
19.194,63.508,-35.479,-100.6139,-45.4571,24.8963
19.112,63.225,-35.293,-100.6158,-45.4985,24.8955
19.024,62.943,-35.108,-100.611,-45.5308,24.8813
18.939,62.663,-34.925,-100.5952,-45.5527,24.849
18.848,62.382,-34.746,-100.569,-45.5693,24.7961
18.759,62.104,-34.565,-100.5313,-45.5747,24.7245
18.671,61.826,-34.39,-100.4735,-45.5846,24.6187
18.569,61.548,-34.212,-100.4059,-45.5849,24.4998
18.472,61.273,-34.033,-100.3229,-45.5781,24.3612
18.38,61.001,-33.855,-100.2259,-45.572,24.1986
18.285,60.732,-33.676,-100.1202,-45.566,24.0233
18.189,60.462,-33.499,-100.0123,-45.5695,23.8339
18.088,60.194,-33.321,-99.9069,-45.5816,23.641
17.986,59.929,-33.143,-99.8092,-45.6034,23.4502
17.89,59.667,-32.965,-99.7255,-45.6402,23.2712
17.787,59.406,-32.789,-99.6655,-45.6913,23.1189
17.687,59.146,-32.615,-99.6312,-45.7623,22.9966
17.581,58.89,-32.438,-99.6271,-45.8336,22.9127
17.466,58.636,-32.26,-99.6557,-45.9071,22.8648
17.362,58.385,-32.086,-99.7134,-45.9874,22.8419
17.253,58.136,-31.911,-99.8054,-46.0675,22.8501
17.142,57.888,-31.741,-99.9271,-46.1492,22.8854
17.033,57.644,-31.569,-100.0782,-46.2189,22.9535
17.951,57.184,-31.24,-100.2513,-46.2827,23.0458
16.913,57.137,-31.216,-100.4495,-46.3353,23.1609
16.838,56.892,-31.046,-100.6633,-46.3741,23.2926
16.759,56.649,-30.876,-100.8886,-46.3972,23.437
16.678,56.408,-30.708,-101.1208,-46.4071,23.5882
16.599,56.169,-30.543,-101.3558,-46.4033,23.7435
16.517,55.932,-30.38,-101.5881,-46.3906,23.9001
16.438,55.699,-30.218,-101.8146,-46.3614,24.06
16.355,55.468,-30.057,-102.031,-46.3308,24.2181
16.271,55.237,-29.899,-102.2358,-46.3039,24.3722
16.188,55.009,-29.743,-102.4249,-46.2746,24.5212
16.103,54.781,-29.587,-102.601,-46.2494,24.6656
16.02,54.559,-29.434,-102.7615,-46.2286,24.8043
15.937,54.336,-29.282,-102.9053,-46.2157,24.9343
15.854,54.116,-29.129,-103.0334,-46.2063,25.0499
15.772,53.898,-28.978,-103.1437,-46.2047,25.1411
15.691,53.682,-28.826,-103.2374,-46.2071,25.2079
15.609,53.471,-28.672,-103.3097,-46.2075,25.2502
15.529,53.261,-28.521,-103.3715,-46.2201,25.2761
15.45,53.053,-28.37,-103.416,-46.2366,25.2813
15.372,52.847,-28.219,-103.4468,-46.2565,25.2652
15.294,52.644,-28.068,-103.4639,-46.2798,25.2293
15.217,52.443,-27.919,-103.4687,-46.3062,25.1744
15.142,52.243,-27.767,-103.4651,-46.3365,25.1062
15.069,52.045,-27.616,-103.4489,-46.3705,25.0228
14.996,51.849,-27.463,-103.4265,-46.407,24.9266
14.924,51.657,-27.311,-103.3958,-46.4464,24.8147
14.854,51.464,-27.158,-103.3584,-46.4913,24.6864
14.784,51.277,-27.005,-103.3168,-46.5392,24.5454
14.715,51.089,-26.851,-103.2693,-46.5939,24.3928
14.647,50.904,-26.696,-103.2193,-46.6531,24.2308
14.582,50.72,-26.541,-103.1712,-46.7245,24.0607
14.516,50.539,-26.384,-103.1176,-46.8022,23.8781
14.45,50.359,-26.225,-103.063,-46.8879,23.6906
14.386,50.181,-26.066,-103.0124,-46.9846,23.5044
14.322,50.006,-25.906,-102.9605,-47.088,23.3176
14.26,49.831,-25.743,-102.9135,-47.1973,23.1385
14.196,49.658,-25.58,-102.8682,-47.309,22.9642
14.133,49.487,-25.417,-102.8294,-47.4235,22.7993
14.07,49.317,-25.253,-102.7977,-47.5384,22.6467
14.007,49.147,-25.089,-102.7732,-47.6503,22.5031
13.947,48.977,-24.924,-102.7599,-47.7587,22.3678
13.882,48.811,-24.76,-102.7513,-47.8617,22.2408
13.82,48.644,-24.595,-102.7565,-47.9583,22.1345
13.757,48.478,-24.43,-102.7725,-48.0487,22.0445
13.695,48.313,-24.265,-102.7973,-48.1334,21.9661
13.632,48.149,-24.1,-102.8321,-48.2117,21.8971
13.571,47.985,-23.933,-102.8728,-48.2868,21.8332
13.509,47.822,-23.768,-102.9184,-48.3607,21.774
13.449,47.659,-23.601,-102.9693,-48.4352,21.714
13.387,47.498,-23.435,-103.0213,-48.5125,21.6506
13.327,47.337,-23.267,-103.0764,-48.5911,21.5904
13.267,47.177,-23.099,-103.1316,-48.6746,21.5339
13.207,47.019,-22.93,-103.1884,-48.7616,21.4777
13.148,46.86,-22.761,-103.246,-48.8533,21.4168
13.089,46.703,-22.592,-103.3043,-48.9468,21.3532
13.031,46.546,-22.422,-103.3631,-49.0409,21.2881
12.974,46.39,-22.25,-103.4262,-49.1328,21.2271
12.918,46.233,-22.079,-103.4949,-49.2238,21.1735
12.862,46.078,-21.907,-103.5656,-49.3082,21.1242
12.806,45.924,-21.735,-103.6409,-49.3866,21.08
12.75,45.77,-21.563,-103.7212,-49.4597,21.041
12.694,45.619,-21.389,-103.8077,-49.5246,21.0071
12.639,45.467,-21.216,-103.8973,-49.5849,20.9747
12.585,45.317,-21.041,-103.9906,-49.6419,20.9426
12.533,45.166,-20.866,-104.0862,-49.6977,20.9104
12.48,45.018,-20.69,-104.1831,-49.7512,20.8768
12.429,44.871,-20.513,-104.2775,-49.8069,20.838
12.379,44.724,-20.336,-104.3691,-49.8671,20.7924
12.329,44.579,-20.157,-104.4577,-49.9332,20.7395
12.28,44.435,-19.978,-104.5432,-50.0086,20.68
12.232,44.293,-19.798,-104.6272,-50.0922,20.6142
12.184,44.151,-19.616,-104.7031,-50.1845,20.5351
12.137,44.011,-19.434,-104.7836,-50.2885,20.4566
12.091,43.872,-19.251,-104.8656,-50.4026,20.3835
12.047,43.734,-19.067,-104.9499,-50.5259,20.3201
12.002,43.597,-18.883,-105.0376,-50.6564,20.2664
11.958,43.461,-18.698,-105.1285,-50.7905,20.2205
11.915,43.326,-18.514,-105.2223,-50.923,20.1821
11.871,43.191,-18.33,-105.3151,-51.0467,20.1496
11.829,43.057,-18.146,-105.4061,-51.1555,20.1217
11.788,42.923,-17.963,-105.4934,-51.2467,20.0937
11.747,42.789,-17.781,-105.5724,-51.3127,20.0602
11.706,42.656,-17.601,-105.6427,-51.3516,20.0194
11.665,42.524,-17.421,-105.7014,-51.3594,19.9696
11.624,42.392,-17.242,-105.7505,-51.3384,19.9116
11.584,42.262,-17.064,-105.7912,-51.292,19.846
11.544,42.132,-16.887,-105.8228,-51.2226,19.7722
11.504,42.004,-16.711,-105.8481,-51.1367,19.6916
11.465,41.878,-16.535,-105.8683,-51.0382,19.6064
11.425,41.754,-16.36,-105.8884,-50.9386,19.5203
11.387,41.632,-16.183,-105.9115,-50.8416,19.4376
11.348,41.513,-16.007,-105.9404,-50.7558,19.3622
11.31,41.397,-15.83,-105.9774,-50.6869,19.2981
11.272,41.284,-15.652,-106.0239,-50.6389,19.2481
11.234,41.175,-15.473,-106.0794,-50.6182,19.2121
11.197,41.069,-15.293,-106.1403,-50.6279,19.1873
11.16,40.966,-15.111,-106.2095,-50.6682,19.1735
11.124,40.866,-14.928,-106.2831,-50.7404,19.167
11.089,40.77,-14.744,-106.3582,-50.8465,19.1653
11.055,40.677,-14.559,-106.4339,-50.9834,19.1681
11.021,40.586,-14.373,-106.5078,-51.1501,19.1744
10.988,40.499,-14.185,-106.5787,-51.3426,19.1831
10.956,40.413,-13.998,-106.6444,-51.5582,19.1918
10.924,40.33,-13.81,-106.7048,-51.7913,19.1989
10.894,40.248,-13.622,-106.7587,-52.0356,19.2044
10.864,40.168,-13.434,-106.8075,-52.2879,19.2082
10.835,40.089,-13.246,-106.8516,-52.544,19.2111
10.805,40.011,-13.058,-106.8897,-52.7962,19.2124
10.777,39.934,-12.871,-106.9292,-53.0442,19.2153
10.748,39.857,-12.686,-106.9693,-53.284,19.221
10.721,39.78,-12.501,-107.0124,-53.5134,19.2334
10.694,39.702,-12.318,-107.0615,-53.7308,19.258
10.667,39.624,-12.137,-107.1189,-53.9362,19.2977
10.64,39.546,-11.957,-107.1863,-54.1265,19.3548
10.615,39.466,-11.778,-107.2643,-54.3034,19.4286
10.59,39.386,-11.601,-107.3517,-54.4664,19.517
10.567,39.305,-11.425,-107.4469,-54.6168,19.6181
10.544,39.223,-11.251,-107.5471,-54.7546,19.7287
10.522,39.14,-11.079,-107.6487,-54.8822,19.8444
10.503,39.055,-10.909,-107.7461,-55,19.9592
10.484,38.969,-10.739,-107.8352,-55.1081,20.0682
10.468,38.882,-10.571,-107.9107,-55.2088,20.1657
10.453,38.793,-10.404,-107.9689,-55.301,20.2471
10.44,38.703,-10.239,-108.0066,-55.3892,20.3067
10.429,38.612,-10.074,-108.0241,-55.4738,20.3436
10.42,38.519,-9.911,-108.019,-55.5548,20.3556
10.412,38.424,-9.748,-107.9947,-55.6326,20.346
10.407,38.329,-9.586,-107.9543,-55.7095,20.3183
10.402,38.232,-9.426,-107.9005,-55.7864,20.2761
10.399,38.134,-9.266,-107.8374,-55.8625,20.2222
10.398,38.034,-9.107,-107.7702,-55.937,20.1612
10.398,37.934,-8.948,-107.7046,-56.011,20.0993
10.399,37.832,-8.791,-107.6424,-56.0832,20.0414
10.4,37.73,-8.634,-107.587,-56.1522,19.9929
10.403,37.626,-8.479,-107.5406,-56.2162,19.9555
10.407,37.521,-8.324,-107.5011,-56.2738,19.9269
10.411,37.415,-8.17,-107.466,-56.323,19.9035
10.416,37.307,-8.017,-107.4317,-56.3636,19.8808
10.421,37.199,-7.865,-107.3965,-56.3943,19.857
10.428,37.089,-7.714,-107.358,-56.4154,19.8284
10.435,36.978,-7.565,-107.3152,-56.427,19.7922
10.443,36.866,-7.416,-107.2684,-56.4311,19.7477
10.452,36.753,-7.268,-107.2196,-56.426,19.6973
10.461,36.639,-7.121,-107.1698,-56.4163,19.6432
10.471,36.525,-6.976,-107.1208,-56.4022,19.5876
10.482,36.409,-6.831,-107.0721,-56.3848,19.5305
10.493,36.294,-6.687,-107.0258,-56.364,19.4724
10.505,36.177,-6.544,-106.9814,-56.3388,19.4125
10.517,36.061,-6.402,-106.9391,-56.3092,19.3515
10.53,35.944,-6.261,-106.8991,-56.2751,19.289
10.543,35.827,-6.12,-106.8598,-56.2362,19.2228
10.557,35.71,-5.981,-106.8219,-56.1922,19.1517
10.571,35.593,-5.842,-106.7852,-56.1454,19.0755
10.586,35.477,-5.705,-106.7502,-56.0965,18.9957
10.601,35.36,-5.568,-106.7173,-56.0484,18.9132
10.617,35.244,-5.432,-106.6875,-56.0033,18.8296
10.633,35.128,-5.296,-106.6597,-55.9625,18.746
10.65,35.012,-5.162,-106.6353,-55.9265,18.6651
10.667,34.897,-5.028,-106.6134,-55.896,18.5873
10.685,34.782,-4.895,-106.5931,-55.8702,18.5122
10.703,34.668,-4.763,-106.5731,-55.8478,18.4386
10.722,34.554,-4.632,-106.5511,-55.8287,18.3645
10.741,34.439,-4.502,-106.5243,-55.8118,18.2872
10.76,34.325,-4.373,-106.4915,-55.7972,18.2063
10.78,34.211,-4.246,-106.4514,-55.7834,18.1214
10.801,34.096,-4.12,-106.4035,-55.7684,18.0332
10.822,33.981,-3.996,-106.3469,-55.7515,17.9407
10.844,33.866,-3.873,-106.2813,-55.7305,17.8426
10.866,33.751,-3.753,-106.2058,-55.7032,17.7374
10.888,33.635,-3.634,-106.1199,-55.6677,17.6243
10.91,33.518,-3.517,-106.0226,-55.6229,17.5021
10.933,33.401,-3.402,-105.9134,-55.5683,17.3708
10.956,33.284,-3.29,-105.7894,-55.5029,17.2293
10.977,33.166,-3.179,-105.6534,-55.4271,17.0793
10.998,33.048,-3.071,-105.5041,-55.3406,16.9205
11.019,32.929,-2.964,-105.3413,-55.2446,16.7528
11.04,32.811,-2.859,-105.1661,-55.1387,16.5758
11.06,32.692,-2.756,-104.9785,-55.0244,16.3885
11.08,32.573,-2.654,-104.7811,-54.9027,16.1928
11.099,32.454,-2.554,-104.5738,-54.7737,15.9889
11.117,32.336,-2.455,-104.3581,-54.638,15.7779
11.135,32.217,-2.358,-104.1345,-54.4958,15.5603
11.155,32.099,-2.26,-103.8798,-54.3154,15.2966
11.171,31.982,-2.165,-103.6882,-54.1839,15.1064
11.185,31.867,-2.07,-103.4975,-54.0534,14.9159
11.197,31.752,-1.977,-103.3137,-53.9227,14.7303
11.207,31.638,-1.884,-103.1385,-53.7919,14.5509
11.214,31.526,-1.792,-102.9739,-53.6604,14.3794
11.219,31.414,-1.701,-102.8215,-53.5278,14.217
11.221,31.304,-1.611,-102.6841,-53.3943,14.0652
11.22,31.195,-1.521,-102.5639,-53.2594,13.9252
11.216,31.088,-1.432,-102.4627,-53.1222,13.799
11.209,30.982,-1.344,-102.382,-52.9828,13.6871
11.199,30.878,-1.256,-102.323,-52.8408,13.5902
11.186,30.775,-1.168,-102.2849,-52.696,13.5079
11.17,30.674,-1.082,-102.2659,-52.5498,13.4374
11.151,30.576,-0.996,-102.2645,-52.4025,13.3768
11.129,30.479,-0.91,-102.2768,-52.255,13.3225
11.104,30.385,-0.824,-102.2998,-52.1086,13.2714
11.077,30.292,-0.739,-102.33,-51.9646,13.2206
11.048,30.203,-0.654,-102.3642,-51.8244,13.1672
11.016,30.115,-0.569,-102.4007,-51.6894,13.1101
10.982,30.031,-0.484,-102.4384,-51.5601,13.049
10.946,29.948,-0.399,-102.4764,-51.4378,12.9835
10.907,29.869,-0.315,-102.5147,-51.3221,12.9161
10.866,29.792,-0.23,-102.5556,-51.2127,12.8511
10.823,29.718,-0.145,-102.5995,-51.1089,12.7926
10.778,29.646,-0.06,-102.6481,-51.0088,12.7439
10.731,29.577,0.025,-102.703,-50.9107,12.7073
10.681,29.511,0.11,-102.7652,-50.8121,12.6839
10.629,29.448,0.195,-102.8379,-50.7103,12.6743
10.574,29.387,0.279,-102.9199,-50.6036,12.676
10.517,29.329,0.363,-103.0144,-50.4919,12.6897
10.458,29.274,0.447,-103.1241,-50.3764,12.7179
10.396,29.223,0.531,-103.2515,-50.2578,12.7652
10.332,29.175,0.615,-103.3986,-50.1371,12.8353
10.266,29.129,0.698,-103.5655,-50.0147,12.9294
10.198,29.088,0.782,-103.7524,-49.8903,13.0467
10.129,29.05,0.865,-103.9598,-49.7645,13.1857
10.058,29.016,0.949,-104.1875,-49.6385,13.3455
9.986,28.986,1.033,-104.4357,-49.5158,13.5251
9.925,28.961,1.115,-104.701,-49.3995,13.7232
9.84,28.938,1.201,-104.9826,-49.2932,13.9395
9.766,28.92,1.286,-105.2774,-49.1994,14.172
9.692,28.906,1.371,-105.5815,-49.1213,14.417
9.619,28.897,1.456,-105.8912,-49.0601,14.6698
9.546,28.891,1.543,-106.2009,-49.0171,14.9256
9.474,28.89,1.629,-106.5058,-48.9929,15.1806
9.403,28.892,1.717,-106.7999,-48.9892,15.4297
9.334,28.898,1.805,-107.0767,-49.0065,15.667
9.266,28.908,1.894,-107.3304,-49.0453,15.8854
9.2,28.921,1.983,-107.5562,-49.1053,16.0788
9.136,28.937,2.073,-107.7506,-49.1851,16.244
9.074,28.955,2.163,-107.9115,-49.2836,16.3804
9.013,28.977,2.254,-108.0372,-49.3988,16.4884
8.955,29.001,2.345,-108.1309,-49.5286,16.5697
8.899,29.028,2.435,-108.1936,-49.6711,16.6264
8.845,29.056,2.526,-108.2288,-49.8229,16.6615
8.792,29.087,2.617,-108.2403,-49.9827,16.6789
8.74,29.12,2.705,-108.1999,-50.1114,16.5689
8.688,29.151,2.791,-108.0894,-50.1899,16.1542
8.639,29.182,2.872,-107.8902,-50.2378,15.6013
8.593,29.21,2.948,-107.5983,-50.2388,15.0106
8.552,29.237,3.02,-107.2171,-50.1771,14.4406
8.513,29.261,3.085,-106.7613,-50.025,13.8823
8.476,29.281,3.146,-106.2798,-49.7333,13.3026
8.443,29.298,3.202,-105.777,-49.3531,12.7553
8.412,29.313,3.255,-105.2399,-48.9304,12.2957
8.384,29.326,3.305,-104.6682,-48.4715,11.9045
8.356,29.339,3.351,-104.0619,-47.983,11.498
8.329,29.351,3.396,-103.4328,-47.4664,11.0312
8.303,29.363,3.437,-102.792,-46.922,10.4944
8.278,29.376,3.477,-102.1521,-46.3502,9.9159
8.254,29.389,3.514,-101.5163,-45.7498,9.3141
8.231,29.401,3.549,-100.8874,-45.1238,8.6915
8.209,29.414,3.582,-100.2705,-44.4713,8.0914
8.188,29.427,3.612,-99.6636,-43.7946,7.5228
8.167,29.44,3.64,-99.0666,-43.0947,6.9789
8.147,29.453,3.666,-98.4819,-42.376,6.4576
8.128,29.467,3.691,-97.9155,-41.6426,5.9621
8.109,29.481,3.714,-97.3707,-40.8955,5.4975
8.09,29.496,3.735,-96.8497,-40.139,5.0669
8.071,29.511,3.755,-96.3599,-39.3771,4.689
8.052,29.527,3.774,-95.9002,-38.6111,4.356
8.033,29.544,3.792,-95.4708,-37.8485,4.0612
8.014,29.562,3.809,-95.0685,-37.088,3.7949
7.994,29.58,3.825,-94.6898,-36.3304,3.5331
7.975,29.598,3.84,-94.3351,-35.5793,3.2824
7.955,29.617,3.855,-94.0032,-34.836,3.0393
7.936,29.636,3.868,-93.6903,-34.1037,2.7989
7.917,29.656,3.882,-93.3949,-33.3797,2.5708
7.898,29.676,3.895,-93.1155,-32.6707,2.354
7.879,29.695,3.907,-92.8494,-31.9738,2.1548
7.861,29.715,3.919,-92.5926,-31.2862,1.9692
7.843,29.735,3.93,-92.3437,-30.6089,1.7881
7.825,29.755,3.94,-92.1016,-29.9416,1.6115
7.808,29.775,3.95,-91.8678,-29.2826,1.4464
7.791,29.795,3.96,-91.642,-28.6314,1.2943
7.775,29.815,3.969,-91.422,-27.9869,1.1552
7.759,29.836,3.977,-91.2069,-27.3484,1.016
7.744,29.858,3.986,-90.9932,-26.7166,0.869
7.729,29.88,3.993,-90.7817,-26.0946,0.7351
7.716,29.901,4.001,-90.5734,-25.4837,0.637
7.703,29.923,4.008,-90.3632,-24.8847,0.5614
7.691,29.945,4.015,-90.1504,-24.2999,0.4927
7.679,29.966,4.022,-89.9356,-23.7287,0.4204
7.668,29.987,4.029,-89.721,-23.1754,0.347
7.658,30.007,4.036,-89.509,-22.6389,0.2756
7.648,30.027,4.042,-89.2892,-22.1109,0.2086
7.639,30.046,4.049,-89.0466,-21.5818,0.1593
7.629,30.064,4.056,-88.7986,-21.0566,0.1098
7.618,30.082,4.062,-88.5594,-20.5386,0.0487
7.608,30.099,4.069,-88.3408,-20.0312,-0.0081
7.597,30.116,4.075,-88.1458,-19.5357,-0.0536
7.587,30.131,4.082,-87.9743,-19.0528,-0.0934
7.576,30.147,4.088,-87.8243,-18.584,-0.1224
7.565,30.161,4.094,-87.693,-18.1316,-0.1293
7.555,30.175,4.1,-87.5768,-17.6922,-0.1179
7.545,30.189,4.106,-87.4736,-17.2637,-0.1052
7.535,30.202,4.112,-87.3842,-16.8466,-0.0807
7.526,30.215,4.118,-87.3055,-16.4399,-0.0499
7.517,30.228,4.124,-87.2356,-16.0428,-0.0172
7.508,30.239,4.13,-87.1721,-15.656,0.0174
7.501,30.25,4.135,-87.1127,-15.2787,0.0531
7.493,30.261,4.14,-87.0561,-14.9096,0.0885
7.486,30.271,4.146,-87.0015,-14.5471,0.1224
7.48,30.28,4.151,-86.9484,-14.1891,0.1555
7.474,30.289,4.156,-86.8953,-13.8339,0.1889
7.468,30.297,4.161,-86.8399,-13.4796,0.222
7.463,30.305,4.166,-86.7802,-13.1249,0.253
7.457,30.313,4.171,-86.7148,-12.7679,0.2791
7.452,30.321,4.176,-86.6429,-12.4107,0.3014
7.448,30.328,4.18,-86.5617,-12.0509,0.3251
7.443,30.335,4.185,-86.4721,-11.6911,0.3479
7.438,30.341,4.19,-86.3753,-11.3326,0.3671
7.434,30.348,4.195,-86.2725,-10.9756,0.383
7.429,30.354,4.2,-86.1664,-10.621,0.3963
7.425,30.359,4.205,-86.0602,-10.2699,0.406
7.421,30.365,4.21,-85.9566,-9.9246,0.4137
7.416,30.371,4.214,-85.8565,-9.5831,0.4206
7.412,30.376,4.219,-85.7625,-9.2487,0.4263
7.409,30.381,4.224,-85.676,-8.9231,0.43
7.405,30.386,4.228,-85.5969,-8.6074,0.4325
7.401,30.391,4.233,-85.5265,-8.3024,0.434
7.398,30.395,4.237,-85.4654,-8.0082,0.4349
7.395,30.4,4.241,-85.4124,-7.727,0.4351
7.393,30.404,4.245,-85.3677,-7.4584,0.4344
7.39,30.407,4.249,-85.3298,-7.2035,0.4328
7.388,30.411,4.252,-85.2979,-6.9621,0.4293
7.386,30.413,4.255,-85.272,-6.7314,0.4213
7.384,30.416,4.258,-85.2514,-6.5108,0.4069
7.382,30.417,4.261,-85.2382,-6.3,0.3846
7.381,30.418,4.264,-85.2336,-6.0977,0.3582
7.379,30.418,4.267,-85.2369,-5.9023,0.3262
7.378,30.417,4.269,-85.2463,-5.7133,0.2927
7.377,30.414,4.272,-85.2567,-5.5288,0.2592
7.377,30.411,4.274,-85.268,-5.3532,0.2288
7.377,30.407,4.276,-85.279,-5.1826,0.2
7.377,30.402,4.278,-85.2891,-5.015,0.1731
7.377,30.396,4.28,-85.2987,-4.8517,0.1463
7.378,30.39,4.282,-85.3079,-4.6917,0.1208
7.379,30.383,4.284,-85.3182,-4.5355,0.0993
7.38,30.376,4.287,-85.3303,-4.3815,0.0809
7.381,30.368,4.289,-85.3452,-4.2345,0.0653
7.382,30.36,4.291,-85.3629,-4.092,0.0506
7.383,30.352,4.293,-85.385,-3.9536,0.0372
7.384,30.343,4.295,-85.4125,-3.8188,0.0255
7.385,30.334,4.297,-85.4455,-3.6864,0.0155
7.386,30.324,4.299,-85.4832,-3.5581,0.0058
7.387,30.314,4.301,-85.5238,-3.4335,-0.0057
7.388,30.304,4.303,-85.5672,-3.3114,-0.0196
7.39,30.293,4.305,-85.6135,-3.1917,-0.0338
7.391,30.282,4.307,-85.6629,-3.0734,-0.0472
7.392,30.271,4.309,-85.7151,-2.9585,-0.0603
7.394,30.259,4.31,-85.7695,-2.8459,-0.0728
7.395,30.248,4.312,-85.8251,-2.7355,-0.0843
7.396,30.237,4.313,-85.8808,-2.6265,-0.0941
7.397,30.226,4.314,-85.9362,-2.5179,-0.1
7.398,30.216,4.315,-85.9917,-2.4097,-0.1028
7.399,30.206,4.317,-86.0463,-2.3017,-0.1031
7.4,30.196,4.317,-86.1015,-2.195,-0.0995
7.401,30.186,4.318,-86.1555,-2.0889,-0.092
7.402,30.177,4.319,-86.2074,-1.9839,-0.0821
7.403,30.168,4.319,-86.2564,-1.8793,-0.0693
7.405,30.159,4.32,-86.3009,-1.7769,-0.053
7.406,30.15,4.32,-86.3396,-1.6767,-0.0342
7.407,30.142,4.321,-86.3716,-1.5803,-0.0155
7.409,30.133,4.321,-86.3974,-1.4854,0.004
7.411,30.124,4.321,-86.417,-1.3911,0.0229
7.413,30.115,4.321,-86.4307,-1.2959,0.0413
7.414,30.106,4.321,-86.4382,-1.2005,0.0583
7.417,30.098,4.321,-86.4409,-1.104,0.072
7.419,30.089,4.321,-86.4416,-1.0063,0.082
7.421,30.081,4.321,-86.4413,-0.9074,0.0874
7.423,30.073,4.32,-86.4404,-0.8071,0.0876
7.425,30.065,4.32,-86.4387,-0.7054,0.083
7.427,30.058,4.319,-86.4361,-0.6023,0.0731
7.43,30.051,4.318,-86.4321,-0.4968,0.058
7.432,30.044,4.317,-86.4266,-0.3917,0.0395
7.435,30.037,4.316,-86.4194,-0.2888,0.0205
7.437,30.03,4.315,-86.4112,-0.1871,0.0003
7.44,30.023,4.314,-86.4009,-0.0876,-0.0213
7.443,30.017,4.312,-86.3881,0.0094,-0.0437
7.446,30.011,4.311,-86.3728,0.1017,-0.0657
7.449,30.004,4.31,-86.3557,0.1891,-0.0854
7.453,29.998,4.309,-86.3345,0.2765,-0.1012
7.457,29.992,4.308,-86.3061,0.3621,-0.1096
7.461,29.986,4.307,-86.2748,0.4458,-0.1146
7.465,29.981,4.307,-86.2413,0.5275,-0.117
7.469,29.975,4.306,-86.2067,0.6053,-0.1201
7.473,29.97,4.305,-86.1724,0.678,-0.1249
7.477,29.965,4.305,-86.1406,0.7427,-0.1284
7.48,29.961,4.304,-86.1121,0.7998,-0.1321
7.483,29.958,4.304,-86.0872,0.8504,-0.136
7.486,29.954,4.304,-86.0654,0.8945,-0.1402
7.488,29.952,4.303,-86.0456,0.9326,-0.1441
7.491,29.949,4.303,-86.0278,0.9655,-0.1471
7.492,29.947,4.303,-86.012,0.9939,-0.1492
7.494,29.946,4.303,-85.9974,1.0181,-0.1515
7.496,29.944,4.303,-85.9841,1.0386,-0.1533
7.497,29.943,4.303,-85.9718,1.0562,-0.1544
7.498,29.942,4.303,-85.96,1.0712,-0.1547
7.499,29.941,4.303,-85.9487,1.0841,-0.1546
7.5,29.94,4.303,-85.938,1.0947,-0.1543
7.501,29.939,4.303,-85.9276,1.1034,-0.1536
7.502,29.938,4.303,-85.9176,1.1107,-0.1522
7.503,29.937,4.303,-85.908,1.116,-0.1507
7.503,29.936,4.303,-85.8988,1.12,-0.1488
7.504,29.935,4.304,-85.8901,1.1225,-0.1469
7.504,29.935,4.304,-85.8821,1.1238,-0.1448
7.505,29.934,4.304,-85.8746,1.1247,-0.1424
7.505,29.933,4.304,-85.8678,1.1243,-0.1404
7.506,29.933,4.305,-85.8616,1.1235,-0.1383
7.506,29.933,4.305,-85.8559,1.1218,-0.1364
7.506,29.932,4.305,-85.8507,1.1201,-0.1344
7.506,29.932,4.305,-85.846,1.1178,-0.1326
7.507,29.931,4.305,-85.8417,1.1153,-0.131
7.507,29.931,4.305,-85.8378,1.1127,-0.1295
7.507,29.931,4.305,-85.8343,1.11,-0.1281
7.507,29.931,4.306,-85.8311,1.1073,-0.1268
7.507,29.93,4.306,-85.8281,1.1046,-0.1256
7.507,29.93,4.306,-85.8254,1.1019,-0.1245
7.508,29.93,4.306,-85.8231,1.0994,-0.1235
7.508,29.93,4.306,-85.8211,1.0969,-0.1225
7.508,29.93,4.306,-85.8192,1.0945,-0.1216
7.508,29.929,4.306,-85.8175,1.0921,-0.1208
7.508,29.929,4.306,-85.816,1.0899,-0.1199
7.508,29.929,4.306,-85.8147,1.0876,-0.1192
7.508,29.929,4.306,-85.8135,1.0854,-0.1185
7.508,29.929,4.306,-85.8125,1.0832,-0.1179
7.508,29.928,4.306,-85.8117,1.0812,-0.1172
7.508,29.928,4.306,-85.811,1.0792,-0.1165
7.508,29.928,4.306,-85.8103,1.0773,-0.1159
7.509,29.928,4.306,-85.8099,1.0751,-0.1152
7.509,29.928,4.306,-85.8094,1.0732,-0.1146
7.509,29.927,4.306,-85.8091,1.0715,-0.1139
7.509,29.927,4.306,-85.8089,1.0699,-0.1132
7.509,29.927,4.306,-85.8088,1.069,-0.1126
7.509,29.927,4.306,-85.8088,1.0683,-0.112
7.509,29.926,4.306,-85.8089,1.0683,-0.1114
