,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
3.074000,-511.667450,208.528244,1155.392334,7.711092,51.052414,-18.213081,1
3.087000,-524.370911,190.059799,1156.924927,7.316866,51.035191,-17.523794,1
3.099000,-536.941528,163.105209,1156.271973,6.515621,50.915440,-17.014252,1
3.112000,-547.293457,127.043594,1152.342163,5.314470,50.610298,-16.674120,1
3.124000,-554.704285,88.418434,1146.810303,4.058372,50.192425,-16.332932,1
3.137000,-560.670776,53.873234,1142.176270,3.023125,49.813377,-15.894107,1
3.149000,-566.797241,22.774780,1139.202881,2.083231,49.524723,-15.488941,1
3.162000,-572.243225,-0.367724,1137.594116,1.502195,49.328510,-14.969639,1
3.174000,-575.811462,-19.151953,1135.502808,1.105538,49.119110,-14.433382,1
3.187000,-581.099060,-38.293362,1134.889038,0.647907,49.005379,-13.955572,1
3.199000,-583.205688,-65.135750,1131.536133,-0.163040,48.701298,-13.660396,1
3.212000,-584.078186,-93.242310,1127.836914,-1.034017,48.364460,-13.424454,1
3.224000,-585.828674,-124.762207,1125.326904,-2.115245,48.069740,-13.331148,1
3.237000,-586.542969,-153.235947,1122.904907,-3.089587,47.780262,-13.269805,1
3.249000,-586.390686,-177.749649,1120.595581,-3.977816,47.492699,-13.329496,1
3.262000,-586.755310,-198.184189,1119.155273,-4.751201,47.266582,-13.450724,1
3.274000,-583.029846,-216.360336,1115.191528,-5.472682,46.870293,-13.700785,1
3.287000,-584.673523,-234.089157,1115.343140,-6.261572,46.724052,-14.025248,1
3.299000,-581.815247,-250.162399,1112.523438,-6.925241,46.399586,-14.326921,1
3.312000,-576.659668,-277.000916,1109.142578,-8.093455,45.897701,-14.870847,1
3.324000,-569.582397,-312.757080,1105.980225,-9.609796,45.263222,-15.506582,1
3.337000,-556.780640,-352.843140,1100.414062,-11.189083,44.367432,-16.095165,1
3.349000,-538.144470,-400.483215,1093.472778,-12.977121,43.185143,-16.684027,1
3.362000,-517.773804,-452.504120,1088.169312,-14.908212,41.912781,-17.284647,1
3.374000,-490.532837,-506.009247,1081.207275,-16.749796,40.359600,-17.766476,1
3.387000,-462.653931,-560.685730,1076.847534,-18.581797,38.810684,-18.142164,1
3.399000,-434.791687,-611.942749,1074.064575,-20.227985,37.326813,-18.363733,1
3.412000,-404.845703,-660.192261,1071.649170,-21.718822,35.783997,-18.514034,1
3.424000,-377.404510,-703.604187,1071.047241,-23.037674,34.404236,-18.566610,1
3.437000,-351.757660,-742.243591,1071.430054,-24.188410,33.148777,-18.538832,1
3.449000,-329.424438,-774.962891,1072.403809,-25.134777,32.107212,-18.394608,1
3.462000,-310.438568,-805.862061,1075.427124,-26.072327,31.236797,-18.222437,1
3.474000,-293.509766,-829.474182,1076.903687,-26.717850,30.550566,-17.891115,1
3.487000,-280.806976,-848.368103,1078.606934,-27.240107,30.087082,-17.517481,1
3.499000,-270.502777,-859.018921,1077.569946,-27.441082,29.797892,-17.031025,1
3.512000,-266.325104,-861.977112,1075.366211,-27.406313,29.806936,-16.509403,1
3.524000,-265.029419,-861.709045,1072.784058,-27.277668,29.949911,-15.970881,1
3.537000,-263.575806,-861.652466,1070.232178,-27.164351,30.070585,-15.449359,1
3.549000,-263.270050,-864.124084,1069.444214,-27.177891,30.235956,-14.946098,1
3.562000,-259.905029,-869.055603,1068.560425,-27.261454,30.268085,-14.436728,1
3.574000,-254.698929,-878.053345,1069.079712,-27.517771,30.205675,-13.970642,1
3.587000,-246.813110,-890.656616,1070.488037,-27.928797,29.999058,-13.573089,1
3.599000,-233.751053,-908.595581,1072.978760,-28.535418,29.567076,-13.197697,1
3.612000,-216.425537,-930.937683,1076.736450,-29.315739,28.957300,-12.835750,1
3.624000,-197.112335,-956.676514,1082.478271,-30.250778,28.304449,-12.441736,1
3.637000,-171.609360,-984.257874,1088.131836,-31.243147,27.406050,-12.013049,1
3.649000,-141.622650,-1013.854248,1095.023560,-32.329182,26.365452,-11.521152,1
3.662000,-108.409096,-1042.162354,1101.521973,-33.376568,25.259691,-10.919312,1
3.674000,-70.410934,-1069.268188,1107.518066,-34.388721,24.032764,-10.189112,1
3.687000,-27.364182,-1095.406494,1113.563477,-35.395645,22.665731,-9.348946,1
3.699000,20.390608,-1124.805298,1123.637939,-36.621670,21.181940,-8.433897,1
3.712000,75.507324,-1163.272339,1143.634644,-38.358185,19.505701,-7.438765,1
3.724000,136.606201,-1206.302612,1172.296265,-40.436020,17.751133,-6.282365,1
3.737000,-313.825775,-640.372498,930.448181,-19.182228,32.538437,-8.884556,1
3.749000,-274.691956,-695.687378,930.837402,-21.110828,31.237082,-8.115998,1
3.762000,-248.475510,-732.734375,931.287842,-22.405254,30.508404,-7.281022,1
